"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value","Rel hum Condition","RH Value"
"2020-07-15","18:43:01","Overcast","Dry","Very light","7.1","26.8","4608","1","26.8","10%","31.2","","Closed","5","0","Unsafe","Calm","0.0","Normal","55%"
"2020-07-15","18:48:05","Cloudy","Dry","Very light","-1.8","27.3","4608","1","27.3","10%","32.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","52%"
"2020-07-15","18:53:01","Cloudy","Dry","Very light","-0.4","25.6","4608","1","25.6","10%","30.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","58%"
"2020-07-15","18:58:04","Cloudy","Dry","Very light","-0.1","25.2","4607","1","25.2","10%","29.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","58%"
"2020-07-15","19:03:00","Cloudy","Dry","Very light","-1.9","26.2","4608","1","26.2","10%","31.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","56%"
"2020-07-15","19:08:04","Cloudy","Dry","Very light","-3.3","26.9","4608","1","26.9","10%","32.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","55%"
"2020-07-15","19:13:00","Cloudy","Dry","Very light","-7.4","25.1","4608","1","25.1","10%","29.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","60%"
"2020-07-15","19:18:03","Cloudy","Dry","Very light","-4.3","25.2","4608","1","25.2","10%","30.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","59%"
"2020-07-15","19:22:59","Cloudy","Dry","Very light","-7.1","24.3","4608","1","24.3","10%","29.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","63%"
"2020-07-15","19:28:03","Cloudy","Dry","Very light","-7.5","23.6","4608","1","23.6","10%","28.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","64%"
"2020-07-15","19:32:59","Cloudy","Dry","Very light","-7.7","23.2","4608","1","23.2","10%","27.4","","Closed","5","0","Unsafe","Calm","0.0","Normal","68%"
"2020-07-15","19:38:02","Cloudy","Dry","Very light","-7.8","22.9","4608","1","22.9","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","67%"
"2020-07-15","19:43:03","Cloudy","Dry","Very light","-6.6","23.1","4608","1","23.1","10%","27.6","","Closed","5","0","Unsafe","Calm","0.0","Normal","66%"
"2020-07-15","19:48:02","Cloudy","Dry","Very light","-7.0","22.9","4608","1","22.9","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","67%"
"2020-07-15","19:53:02","Cloudy","Dry","Very light","-7.2","22.8","4607","1","22.8","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","67%"
"2020-07-15","19:58:01","Cloudy","Dry","Very light","-7.1","22.7","4608","1","22.7","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","68%"
"2020-07-15","20:03:02","Cloudy","Dry","Very light","-7.0","22.7","4608","1","22.7","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","67%"
"2020-07-15","20:08:01","Cloudy","Dry","Very light","-7.0","22.6","4608","1","22.6","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","67%"
"2020-07-15","20:13:01","Cloudy","Dry","Very light","-8.0","22.4","4607","1","22.4","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","69%"
"2020-07-15","20:18:00","Cloudy","Dry","Very light","-8.4","22.1","4607","1","22.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","70%"
"2020-07-15","20:23:01","Cloudy","Dry","Very light","-5.8","22.3","4608","1","22.3","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","70%"
"2020-07-15","20:28:00","Cloudy","Dry","Very light","-7.8","22.1","4608","1","22.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-15","20:33:00","Cloudy","Dry","Very light","-7.7","21.8","4608","1","21.8","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-15","20:37:59","Cloudy","Dry","Very light","-8.3","21.7","4608","1","21.7","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-15","20:43:00","Cloudy","Dry","Very light","-7.2","21.5","4608","1","21.5","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-15","20:47:59","Cloudy","Dry","Very light","-6.0","21.3","4608","1","21.3","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-15","20:52:59","Cloudy","Dry","Very light","-6.9","21.4","4599","1","21.4","11%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-15","20:58:03","Cloudy","Dry","Very light","-4.2","21.3","4608","1","21.3","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-15","21:02:59","Cloudy","Dry","Very light","-4.2","21.5","4608","1","21.5","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-15","21:08:02","Cloudy","Dry","Very light","-2.3","21.4","4608","1","21.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","21:13:03","Overcast","Dry","Very light","1.8","21.6","4608","1","21.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","71%"
"2020-07-15","21:18:02","Cloudy","Dry","Very light","-1.3","21.5","4607","1","21.5","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-15","21:23:03","Overcast","Dry","Very light","2.0","21.6","4608","1","21.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-15","21:28:01","Cloudy","Dry","Very light","-4.6","21.2","4608","1","21.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","21:33:02","Overcast","Dry","Very light","2.9","21.3","4608","1","21.3","10%","25.8","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-15","21:38:01","Cloudy","Dry","Very light","-1.8","21.2","4607","1","21.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","21:43:02","Overcast","Dry","Very light","1.4","21.1","4608","1","21.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-15","21:48:00","Overcast","Dry","Very light","7.2","21.2","4608","1","21.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-15","21:53:01","Overcast","Dry","Very light","6.3","21.2","4608","1","21.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","21:58:00","Overcast","Dry","Very light","4.5","21.2","4608","1","21.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-15","22:03:01","Overcast","Dry","Very light","5.3","20.9","4608","1","20.9","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","22:07:59","Overcast","Dry","Very light","4.9","21.0","4608","1","21.0","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-15","22:13:00","Overcast","Dry","Very light","5.1","20.9","4608","1","20.9","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","22:17:59","Overcast","Dry","Very light","6.9","21.0","4608","1","21.0","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-15","22:23:00","Overcast","Dry","Very light","2.2","20.8","4608","1","20.8","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-15","22:28:03","Overcast","Dry","Very light","1.3","20.7","4608","1","20.7","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","22:32:59","Overcast","Dry","Light","0.3","20.6","4608","120","20.6","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","22:38:02","Cloudy","Dry","Light","-2.8","20.4","4578","694","20.4","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-15","22:42:59","Overcast","Dry","Light","3.0","20.5","4608","1893","20.5","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-15","22:48:02","Overcast","Dry","Dark","4.2","20.7","4608","4804","20.7","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","22:53:05","Overcast","Dry","Dark","5.7","20.9","4608","11210","20.9","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","22:58:01","Overcast","Dry","Dark","5.2","21.1","4608","18085","21.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","23:03:05","Overcast","Dry","Dark","6.2","21.1","4608","32406","21.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","23:08:01","Overcast","Dry","Dark","6.0","21.1","4608","36226","21.1","10%","25.8","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","23:13:05","Overcast","Dry","Dark","1.6","20.9","4607","40045","20.9","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-15","23:18:00","Cloudy","Dry","Dark","-5.4","20.5","4608","51503","20.5","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-15","23:23:04","Cloudy","Dry","Dark","-6.7","20.1","4608","51503","20.1","10%","24.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-15","23:28:00","Cloudy","Dry","Dark","-1.1","20.1","4572","45774","20.1","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-15","23:33:04","Cloudy","Dry","Dark","-5.5","20.1","4608","40045","20.1","10%","24.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-15","23:38:00","Cloudy","Dry","Dark","-5.9","19.9","4586","40045","19.9","20%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-15","23:43:03","Cloudy","Dry","Dark","-2.6","20.3","4608","45774","20.3","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-15","23:47:59","Cloudy","Dry","Dark","-0.3","20.2","4608","40045","20.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-15","23:53:03","Overcast","Dry","Dark","2.4","20.2","4608","40045","20.2","10%","24.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-15","23:57:59","Overcast","Dry","Dark","7.7","20.4","4608","45774","20.4","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","00:03:02","Overcast","Dry","Dark","6.0","20.7","4608","32406","20.7","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","00:08:03","Overcast","Dry","Dark","2.4","20.6","4608","51503","20.6","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","00:13:02","Cloudy","Dry","Dark","-0.6","20.4","4608","40045","20.4","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-16","00:18:02","Cloudy","Dry","Dark","-4.7","20.0","4608","40045","20.0","10%","24.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","00:23:01","Cloudy","Dry","Dark","-4.8","19.9","4570","45774","19.9","19%","25.6","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","00:28:02","Cloudy","Dry","Dark","-5.5","19.9","4544","45774","19.9","16%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","00:33:01","Overcast","Dry","Dark","1.0","20.1","4608","57232","20.1","10%","25.8","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","00:38:01","Cloudy","Dry","Dark","-3.3","20.1","4608","57232","20.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","00:43:00","Cloudy","Dry","Dark","-7.7","19.8","4543","51503","19.8","25%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","00:48:01","Cloudy","Dry","Dark","-2.9","19.8","4571","51503","19.8","20%","25.6","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","00:53:00","Cloudy","Dry","Dark","-0.5","20.1","4575","57232","20.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-16","00:58:00","Cloudy","Dry","Dark","-8.6","19.8","4558","57232","19.8","17%","25.2","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","01:02:59","Cloudy","Dry","Dark","-8.6","19.6","4560","51503","19.6","11%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","01:08:00","Cloudy","Dry","Dark","-8.6","19.4","4598","45774","19.4","14%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","01:12:59","Cloudy","Dry","Dark","-8.6","19.4","4608","45774","19.4","15%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-16","01:17:59","Cloudy","Dry","Dark","-8.5","19.3","4608","51503","19.3","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-16","01:23:03","Cloudy","Dry","Dark","-8.4","19.2","4550","40045","19.2","16%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-16","01:27:59","Cloudy","Dry","Dark","-8.0","19.3","4608","40045","19.3","13%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","01:33:02","Cloudy","Dry","Dark","-1.1","19.4","4608","51503","19.4","15%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","01:38:03","Cloudy","Dry","Dark","-7.6","19.4","4596","57232","19.4","13%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","01:43:02","Cloudy","Dry","Dark","-8.1","19.3","4608","51503","19.3","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-16","01:48:03","Cloudy","Dry","Dark","-8.0","19.2","4608","57232","19.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-16","01:53:01","Cloudy","Dry","Dark","-8.1","19.2","4608","40045","19.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-16","01:58:02","Cloudy","Dry","Dark","-7.0","19.2","4555","57232","19.2","14%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-16","02:03:01","Cloudy","Dry","Dark","-7.3","19.3","4608","51503","19.3","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","02:08:02","Cloudy","Dry","Dark","-4.8","19.4","4608","57232","19.4","16%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","02:13:00","Cloudy","Dry","Dark","-0.4","19.4","4570","34316","19.4","14%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","02:18:01","Cloudy","Dry","Dark","-1.5","19.9","4608","40045","19.9","10%","26.8","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","02:23:00","Cloudy","Dry","Dark","-4.0","19.8","4599","51503","19.8","13%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","02:28:01","Overcast","Dry","Dark","3.1","20.1","4608","45774","20.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","02:32:59","Cloudy","Dry","Dark","-1.1","20.2","4608","32406","20.2","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","02:38:00","Cloudy","Dry","Dark","-5.9","19.7","4582","51503","19.7","17%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","02:42:59","Overcast","Dry","Dark","1.8","19.8","4608","34316","19.8","12%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","02:48:00","Overcast","Dry","Dark","1.5","20.1","4608","51503","20.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-16","02:53:03","Cloudy","Dry","Dark","-1.7","20.1","4608","40045","20.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","02:57:59","Cloudy","Dry","Dark","-7.4","19.9","4608","57232","19.9","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","03:03:03","Cloudy","Dry","Dark","-4.7","19.7","4595","40045","19.7","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","03:07:59","Cloudy","Dry","Dark","-7.0","19.5","4608","51503","19.5","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-16","03:13:02","Cloudy","Dry","Dark","-6.3","19.4","4608","57232","19.4","12%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","03:18:05","Overcast","Dry","Dark","3.9","19.8","4576","51503","19.8","14%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","03:23:02","Overcast","Dry","Dark","5.7","20.2","4608","45774","20.2","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-16","03:28:05","Overcast","Dry","Dark","6.1","20.6","4608","43864","20.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","03:33:01","Overcast","Dry","Dark","8.5","20.8","4608","34316","20.8","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","03:38:02","Overcast","Dry","Dark","4.3","20.7","4608","45774","20.7","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","03:43:01","Overcast","Dry","Dark","2.4","20.8","4607","43864","20.8","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","03:48:02","Cloudy","Dry","Dark","-1.1","20.4","4608","57232","20.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-16","03:53:01","Cloudy","Dry","Dark","-6.0","20.1","4608","51503","20.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","03:58:01","Cloudy","Dry","Dark","-8.3","19.7","4608","45774","19.7","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-16","04:03:00","Cloudy","Dry","Dark","-8.3","19.5","4608","40045","19.5","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-16","04:08:01","Cloudy","Dry","Dark","-7.8","19.2","4608","51503","19.2","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-16","04:13:00","Cloudy","Dry","Dark","-7.1","19.1","4607","28587","19.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-16","04:18:00","Cloudy","Dry","Dark","-2.5","19.2","4608","34316","19.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-16","04:22:59","Overcast","Dry","Dark","4.7","19.7","4549","45774","19.7","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","04:28:00","Overcast","Dry","Dark","8.1","20.2","4607","34316","20.2","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-16","04:32:59","Overcast","Dry","Dark","8.4","20.6","4608","40045","20.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","04:37:59","Overcast","Dry","Dark","8.0","20.6","4608","51503","20.6","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","04:43:03","Overcast","Dry","Dark","5.6","20.2","4608","51503","20.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","04:47:59","Overcast","Dry","Dark","2.7","20.2","4608","51503","20.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","04:53:02","Cloudy","Dry","Dark","-4.7","19.6","4607","45774","19.6","21%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","04:58:03","Cloudy","Dry","Dark","-2.2","19.6","4582","57232","19.6","14%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","05:03:02","Cloudy","Dry","Dark","-3.2","19.5","4557","49593","19.5","11%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","77%"
"2020-07-16","05:08:03","Cloudy","Dry","Dark","-5.6","19.3","4608","57232","19.3","15%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","05:13:01","Cloudy","Dry","Dark","-7.6","19.2","4608","45774","19.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","78%"
"2020-07-16","05:18:02","Cloudy","Dry","Dark","-8.2","19.0","4544","41955","19.0","14%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-16","05:23:01","Cloudy","Dry","Dark","-6.7","18.9","4544","57232","18.9","14%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","80%"
"2020-07-16","05:28:02","Overcast","Dry","Dark","2.3","19.1","4585","57232","19.1","11%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","79%"
"2020-07-16","05:33:01","Overcast","Dry","Dark","5.8","19.8","4608","43864","19.8","15%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","05:38:01","Overcast","Dry","Dark","5.6","20.0","4608","57232","20.0","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","05:43:00","Overcast","Dry","Dark","8.6","20.3","4608","45774","20.3","10%","25.4","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","05:48:01","Overcast","Dry","Dark","7.1","20.1","4608","36226","20.1","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","05:53:00","Overcast","Dry","Dark","8.8","20.4","4608","51503","20.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","05:58:00","Overcast","Dry","Dark","5.0","20.4","4608","51503","20.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","06:02:59","Overcast","Dry","Dark","8.6","20.4","4608","57232","20.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","06:08:00","Overcast","Dry","Dark","9.0","20.8","4608","38135","20.8","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","06:12:59","Overcast","Dry","Dark","9.1","21.0","4608","26677","21.0","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-16","06:17:59","Overcast","Dry","Dark","2.6","21.0","4608","49593","21.0","10%","27.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","06:23:03","Cloudy","Dry","Dark","-0.7","20.3","4608","57232","20.3","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","06:27:59","Overcast","Dry","Dark","7.8","20.1","4582","45774","20.1","11%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-16","06:33:02","Overcast","Dry","Dark","5.4","20.3","4608","43864","20.3","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","06:38:06","Overcast","Dry","Dark","2.2","20.2","4607","40045","20.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","06:43:02","Overcast","Dry","Dark","4.2","19.9","4595","43864","19.9","13%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-16","06:48:05","Cloudy","Dry","Dark","-1.9","20.2","4608","51503","20.2","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","06:53:01","Cloudy","Dry","Dark","-1.5","19.9","4608","43864","19.9","13%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","06:58:05","Overcast","Dry","Dark","3.5","20.1","4608","34316","20.1","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-16","07:03:01","Cloudy","Dry","Dark","-2.0","19.8","4533","38135","19.8","14%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Humid","76%"
"2020-07-16","07:08:04","Overcast","Dry","Dark","1.6","20.0","4544","51503","20.0","16%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","07:13:00","Cloudy","Dry","Dark","-1.5","19.8","4608","57232","19.8","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","75%"
"2020-07-16","07:18:04","Overcast","Dry","Dark","5.0","19.9","4608","45774","19.9","15%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","07:23:00","Overcast","Dry","Dark","6.6","20.4","4608","40045","20.4","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","07:28:03","Overcast","Dry","Dark","7.2","20.5","4608","30497","20.5","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-16","07:32:59","Overcast","Dry","Dark","2.2","20.2","4608","26677","20.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","07:38:03","Overcast","Dry","Dark","3.0","20.0","4595","30497","20.0","16%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","07:42:59","Cloudy","Dry","Dark","-1.2","19.9","4555","10255","19.9","10%","26.4","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","07:48:02","Overcast","Dry","Dark","3.2","19.9","4608","4570","19.9","18%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","74%"
"2020-07-16","07:53:03","Overcast","Dry","Light","7.5","20.2","4608","1714","20.2","10%","26.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","07:58:02","Overcast","Dry","Light","5.2","20.4","4608","552","20.4","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-16","08:03:02","Overcast","Dry","Light","7.1","20.4","4608","104","20.4","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","72%"
"2020-07-16","08:08:01","Overcast","Dry","Very light","6.1","20.3","4608","1","20.3","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","08:13:02","Overcast","Dry","Very light","5.3","20.3","4608","1","20.3","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","08:18:01","Overcast","Dry","Very light","4.6","20.4","4608","1","20.4","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
"2020-07-16","08:23:01","Overcast","Dry","Very light","3.0","20.2","4608","1","20.2","10%","25.0","","Closed","5","0","Unsafe","Calm","0.0","Normal","73%"
